id,user_id,document_name,description,pdf_name,pdf_path,status,latitude,longitude,created_at,updated_at,color_id,color_status,is_fake,state,county,attachment_permission
330,3397,Monitoring Vote Counts,it appears that my vote was not counted when I looked at my dashboard.,Thu Aug 04 07_07_50 MST 2022.jpg,/pdf/Thu Aug 04 07_07_50 MST 2022.jpg,1,NULL,NULL,8/4/2022 14:08,8/30/2023 14:08,4,1,0,NULL,NULL,1
331,3516,Help/Support,I checked my ballot when I voted in person and it has me marked as NO for the 2022 Primary.    I voted in person at Venue 8600 on Primary Day  https://elections.maricopa.gov/voting/track-your-ballot.html,09D13CE47CAE4E70B35D55E1DC458282.png,/pdf/09D13CE47CAE4E70B35D55E1DC458282.png,1,NULL,NULL,8/4/2022 14:09,8/30/2023 14:04,3,1,0,NULL,NULL,1
332,3618,Monitoring Vote Counts,Maricopa County website does not have a record of my vote. I voted in person Tuesday @ 11:30am.,079E80D5301142ED9B5B1DEB0AFE57D8.png,/pdf/079E80D5301142ED9B5B1DEB0AFE57D8.png,1,NULL,NULL,8/4/2022 14:37,8/30/2023 14:04,3,1,0,NULL,NULL,1
333,3625,Mail in Ballot Issues,Did early voting by mail and on my elections.maricopa.gov dashboard it said my signature was verified over a week before election. Now it says I didn’t vote in the 2022 primary.,087072D65D3346FEB1699BB400D8CC0F.png,/pdf/087072D65D3346FEB1699BB400D8CC0F.png,1,NULL,NULL,8/4/2022 19:51,8/30/2023 14:14,5,1,0,NULL,NULL,1
334,3627,Polling Location Issues,Black felt pens provided by Maricopa County were smearing on ballots at Camelback Christian Church in Scottsdale. Poll worker even had a fan to blow on ballots to try and get the ink to dry. Some ballots were being kicked back by the machine. Many voters uncomfortable with it all.,457AB85FC8AF4DCDA61F5A63D7BD3A22.png,/pdf/457AB85FC8AF4DCDA61F5A63D7BD3A22.png,1,NULL,NULL,8/4/2022 21:07,8/30/2023 14:13,4,1,0,NULL,NULL,1
335,3630,Misc. Red Flags,"I checked the status of my ballot on the Maricopa County Recorder website this morning. It said ""signature was verified and ballot was counted"" and voting history showed ""YES"" for 2022 Primary and 2020 General. I just checked again 6 hours later and voting history now shows ""NO"" for 2022 Primary and 2020 General.",Thu Aug 04 14_51_12 MST 2022.jpg,/pdf/Thu Aug 04 14_51_12 MST 2022.jpg,1,NULL,NULL,8/4/2022 21:53,8/30/2023 14:13,3,1,0,NULL,NULL,1
336,1683,Mail in Ballot Issues,My voting history for Primary 2022 and General 2020 both show No.  I received the sig validated and ballot counted email for the Primary.  Why are these No?,EFE23005FA664AF59BDD84663BCB49A4.png,/pdf/EFE23005FA664AF59BDD84663BCB49A4.png,1,NULL,NULL,8/4/2022 21:59,8/30/2023 14:12,3,1,0,NULL,NULL,1
337,3631,Misc. Red Flags,"I am registered independent but vote republican. I voted in person on primary election day at the Islamic Center at 12125 E Via Linda in Scottsdale. I just checked my ballot status on BeBallotReady and my status is NO for voting in the primary. I used a ballpoint pen. When I took my ballot to the machine the worker told me to put it in face down. I did that twice & the machine spit my ballot back out both times. Another worker told me to put it in face up, the little screen said 'tabulating your vote' & the green checkmark showed up. Yet my status is NO. I want my vote for Kari Lake counted!!!   Also, I voted in person on ELECTION day, 11/3/2020 at the same polling center. My ballot status now says NO for that election. I checked my status right after the 2020 election & my status was YES. I used a sharpie on that ballot & it did bleed through to the other side. I showed the bleed-through to the poll worker at the machine & he said 'it doesn't matter just put it in the machine.' My gut told me that wasn't right. Obviously my vote was thrown out during all the adjudication shenanigans.  I AM OUTRAGED",1659651029211.jpg,/pdf/1659651029211.jpg,1,NULL,NULL,8/4/2022 22:10,8/30/2023 14:12,4,1,0,NULL,NULL,1
338,3471,Misc.Red Flags,On https://elections.maricopa.gov/voting/track-your-ballot.html it says I did not vote (not only in this election but also in 2020). I voted in person at DCC/Scottsdale 8/2 at 1345 with my husband. Neither of our ballots are showing up.,2227101AB799435FA3136B99AD1D42FF.png,/pdf/2227101AB799435FA3136B99AD1D42FF.png,1,NULL,NULL,8/4/2022 22:48,8/30/2023 14:12,3,1,0,NULL,NULL,1
339,3332,Misc. Red Flags,disclaimer: this is hearsay posted on the local nextdoor app but I wanted to drop a note about it just in case. I'm concerned the 3g/5g thing is an excuse to get hands on ballots,Thu Aug 04 19_59_32 EDT 2022.jpg,/pdf/Thu Aug 04 19_59_32 EDT 2022.jpg,1,NULL,NULL,8/4/2022 23:59,8/30/2023 14:12,2,1,0,NULL,NULL,1
340,3639,Mail in Ballot Issues,"I received an unsolicited mail in ballot in Surprise, AZ.  In fact, when I registered to vote at DMV, I expressly asked NOT to be sent any mail in ballots, ever.",8AED7F3E31174D1796F54F4F5E4E14C6.png,/pdf/8AED7F3E31174D1796F54F4F5E4E14C6.png,1,NULL,NULL,8/5/2022 0:53,8/30/2023 14:11,3,1,0,NULL,NULL,1
341,3639,Misc.Red Flags,"I was given a sharpie style marker to vote in person in Surprise, AZ and was told not to use other pens. This was printed on my ballot also, that using pens other than what is provided would likely cause an error. I used a regular black pen that I brought with me anyway, and was told my ballot was recorded without issue.",E5F60B0128654633AE275D148D4165B8.png,/pdf/E5F60B0128654633AE275D148D4165B8.png,1,NULL,NULL,8/5/2022 0:58,8/30/2023 14:11,3,1,0,NULL,NULL,1
342,1517,Misc.Red Flags,Maricopa County is not verifying my vote on Election Day. I walked in and voted at my polling place,078C32374EA84C09B4CFDCF00D77682D.png,/pdf/078C32374EA84C09B4CFDCF00D77682D.png,1,NULL,NULL,8/5/2022 1:49,8/30/2023 14:11,3,1,0,NULL,NULL,1
343,3321,Monitoring Vote Counts,It says that I didn’t vote in either the election in 2020 or the most recent one. I have proof that I voted in both. Please get back to me ASAP and let me know what to do.,C097ACEC65254452902006212F5DCB2A.png,/pdf/C097ACEC65254452902006212F5DCB2A.png,1,NULL,NULL,8/5/2022 1:52,8/30/2023 14:19,4,1,0,NULL,NULL,1
344,3651,Misc.Red Flags,"Nov 2020 election, early voting in Ft Pierce, St Lucie county where i lived at the time, myself, my aunt and my mother on two separate machines had our ballots kicked out without registering. Two of us three times, my mother’s four times. We wouldn’t have known, except for a great poll worker who stood by watching g and telling us to put it in again.  She said they had been having problems.",05770B46C0E549FCB3E00029E3D1A917.png,/pdf/05770B46C0E549FCB3E00029E3D1A917.png,1,NULL,NULL,8/5/2022 13:00,8/30/2023 14:19,3,1,0,NULL,NULL,1
345,2844,Misc. Red Flags,I am a head election Judge in Stearns County MN and the county is telling us we need to vote by Absent Tee ballot since we will be working all day. I am giving all my judges a break so they can go vote in person. I think this is something worth looking into.,Fri Aug 05 11_07_00 CDT 2022.jpg,/pdf/Fri Aug 05 11_07_00 CDT 2022.jpg,1,NULL,NULL,8/5/2022 16:07,8/30/2023 14:19,3,1,0,NULL,NULL,1
346,3658,Polling Location Issues,I have a question. I live in Casa Grande our polling location we put our ballots in a locked military looking box.  they were not ran in a machine while we were there. is this still legal.   no photo it won't let me send without photo,Fri Aug 05 10_45_58 MST 2022.jpg,/pdf/Fri Aug 05 10_45_58 MST 2022.jpg,1,NULL,NULL,8/5/2022 17:46,8/30/2023 14:18,3,1,0,NULL,NULL,1
347,3663,Misc.Red Flags,On the Maricopa County Elections Dept website one can check their voter profile / voting history . There is a “Voters Dashboard “. It shows I did NOT vote in general election 2020 or in Primary 2022. A group of my friends that worked the audit - same thing . NO record of them voting. We ALL voted and we ALL are registered Republicans that voted for Trump + Kari Lake . I think it’s time for SMUG fraud denier Richter to GO . This is NOT OK .,5E8ACB589E3A43DFB4D274381193830E.png,/pdf/5E8ACB589E3A43DFB4D274381193830E.png,1,NULL,NULL,8/5/2022 18:15,8/30/2023 14:16,3,1,0,NULL,NULL,1
348,3665,Polling Location Issues,Polling location will not accept signed write in…will not use ballots designed for machines,F7A7EEAED5B64A5D8448971ABE975756.png,/pdf/F7A7EEAED5B64A5D8448971ABE975756.png,1,NULL,NULL,8/5/2022 19:23,8/30/2023 14:18,3,1,0,NULL,NULL,1
349,3051,Polling Location Issues,I used my US passport as my ID. The poll worker requid me to show something with my address on it. He would not accept only my passport. I am not positive but think that was illegal. It is my belief that a US passport is a level 1 form of identification.,1659796156272.jpg,/pdf/1659796156272.jpg,1,NULL,NULL,8/6/2022 14:29,8/30/2023 14:16,3,1,0,NULL,NULL,1
350,3684,Mail in Ballot Issues,I voted in the primary 2022 mailed it at the Fountainhills post office.  My Be Ballot record says No I didn’t vote I also voted in the general election 2020 and it say No I didn’t vote. That vote was put in a drop box.,1A9BED59574646839B0022C6C3CC5023.png,/pdf/1A9BED59574646839B0022C6C3CC5023.png,1,NULL,NULL,8/7/2022 6:49,8/30/2023 14:16,4,1,0,NULL,NULL,1
351,3708,Polling Location Issues,I was one of the first to vote at 6 am at the anthem outlet mall location when I got to the table to vote I realized it was an incorrect ballot and had to go get another ballot for my LD 28. Not sure what they did with the extra ballot. I went back in later and asked and they said it was in a bag,B3284237F0154D57855AEC333C11729D.png,/pdf/B3284237F0154D57855AEC333C11729D.png,1,NULL,NULL,8/7/2022 22:50,8/30/2023 14:16,4,1,0,NULL,NULL,1
352,3717,Misc.Red Flags,"Secretary of State website shows me ineligible to vote even though I have never missed an election, haven’t moved, had contact with DMV or been convicted of a crime.  Apparently, this has happened to many Republicans in my orbit as well.  Weird stuff going on in Nevada.",9635E3CA8BD2479786D979B4021463D3.png,/pdf/9635E3CA8BD2479786D979B4021463D3.png,1,NULL,NULL,8/8/2022 20:26,8/30/2023 14:14,3,1,0,NULL,NULL,1
353,3690,Help/Support,Won’t allow me to get on here.  Says not secure.   FBI screwing with it?,D9E99BC66B314D84A10D624FAC006DD8.png,/pdf/D9E99BC66B314D84A10D624FAC006DD8.png,1,NULL,NULL,8/9/2022 1:47,8/30/2023 14:26,2,1,0,NULL,NULL,1
355,3743,Polling Location Issues,"Madison, CT-wifi in voting building. I told the assistant registrar and showed her that there is Wi-Fi and she played dumb and said oh really that shouldn't be an issue.",Tue Aug 09 10_57_45 EDT 2022.jpg,/pdf/Tue Aug 09 10_57_45 EDT 2022.jpg,1,NULL,NULL,8/9/2022 14:58,8/30/2023 14:25,3,1,0,NULL,NULL,1
356,1443,Polling Location Issues,"asked if i could get a receipt of my vote from the counting machine, I was told no",220075D9B7B544A18B3FD8B388F2F59E.png,/pdf/220075D9B7B544A18B3FD8B388F2F59E.png,1,NULL,NULL,8/9/2022 18:17,8/30/2023 14:25,2,1,0,NULL,NULL,1
357,3230,Mail in Ballot Issues,"Today is November 9, 2022. The Arizona primary was August 2nd. My record of voting does not appear on the Maricopa County Elections Department web site. I did receive a text that my ballot was received and signature verified, but it is not showing that it has been counted.",https___recorder.maricopa.gov_elections_beballotready_dashboard.aspx.PDF,/pdf/https___recorder.maricopa.gov_elections_beballotready_dashboard.aspx.PDF,1,NULL,NULL,8/9/2022 18:21,8/30/2023 14:25,4,1,0,NULL,NULL,1
358,3211,Polling Location Issues,In the Town of Lyons WI Walworth County they are using Markers!!  I used my own pen   I didn’t realize I had to take a photo.   I made a mark on my thumb when I saw it to see if it was ink or marker. It was market,A833E6C999264FF093E5478951FF76F8.png,/pdf/A833E6C999264FF093E5478951FF76F8.png,1,NULL,NULL,8/9/2022 19:20,8/30/2023 14:24,3,1,0,NULL,NULL,1
361,2679,Polling Location Issues,We moved to Virginia from Florida 2 years ago. Received voter information card from Florida in the mail,6249DFA7747646B2B897F2154DFA9A9A.png,/pdf/6249DFA7747646B2B897F2154DFA9A9A.png,1,NULL,NULL,8/9/2022 20:03,8/30/2023 14:21,2,1,0,NULL,NULL,1
362,2844,Misc. Red Flags,"I called the election off about the Hot spot routers.  they told me to plug them in at the beginning of the day then at 2:00pm , 5:00pm, and finally after the last voter at 8:00pm.",Tue Aug 09 15_28_20 CDT 2022.jpg,/pdf/Tue Aug 09 15_28_20 CDT 2022.jpg,1,NULL,NULL,8/9/2022 20:28,8/30/2023 14:20,2,1,0,NULL,NULL,1
363,3332,Mail in Ballot Issues,"my neighbor got this ballot pre filled out which I thought was strange, idk if this is okay or not I don't know the rules but I thought I'd send in anyway",Tue Aug 09 16_45_26 EDT 2022.jpg,/pdf/Tue Aug 09 16_45_26 EDT 2022.jpg,1,NULL,NULL,8/9/2022 20:45,8/30/2023 14:29,3,1,0,NULL,NULL,1
365,3819,Polling Location Issues,My observations as a new election judge in Minnesota: http://tomstream.blogspot.com/2022/08/tom-cleland-election-judge.html,76DFBCB0F1274B6099BBDFF3DB58255A.png,/pdf/76DFBCB0F1274B6099BBDFF3DB58255A.png,1,NULL,NULL,8/10/2022 21:00,8/30/2023 14:29,2,1,0,NULL,NULL,1
368,2789,Misc.Red Flags,"Results of June, 2022 Maryland gubernatorial primary door-to-door campaigning.  10408 Derby Drive, Laurel, MD  I could not find this house.  Three registered voters listed there.",7ECC486B233C4E24B04F959FD422D6D1.png,/pdf/7ECC486B233C4E24B04F959FD422D6D1.png,1,NULL,NULL,8/10/2022 22:21,8/30/2023 14:28,2,1,0,NULL,NULL,1
369,3949,Help/Support,my wife and I both went thru the poll observers training. we are both concerned about who is observing the chain of custodity for both ballots and zip drives.,Wed Aug 10 16_13_38 MST 2022.jpg,/pdf/Wed Aug 10 16_13_38 MST 2022.jpg,1,NULL,NULL,8/10/2022 23:13,8/30/2023 14:28,2,1,0,NULL,NULL,1
370,3008,Misc. Red Flags,seeing two young people trying to register people to vote for a company called ace,Wed Aug 10 17_11_21 MST 2022.jpg,/pdf/Wed Aug 10 17_11_21 MST 2022.jpg,1,NULL,NULL,8/11/2022 0:11,8/30/2023 14:27,2,1,0,NULL,NULL,1
371,3008,Misc. Red Flags,seening two people register people at QT 43rd Ave Indian school  for a company called ACE not asking for political party  very suspicious,Wed Aug 10 17_14_08 MST 2022.jpg,/pdf/Wed Aug 10 17_14_08 MST 2022.jpg,1,NULL,NULL,8/11/2022 0:14,8/30/2023 14:27,2,1,0,NULL,NULL,1
373,4014,Polling Location Issues,"7 poll workers didn’t show up to work. I was the only Republican so no pairing of Dems and Republican were possible to check that all work was unbiased. County BOE was informed and offered no additional help. All 6 poll pads were linked and connected to the internet, allegedly through a secure system, I was told. All Signatures of voters were accepted by the poll pads dispute some baring little or no resemblance to the one on the screen. A women showed up around 1230p on Election Day, who said to the person in charge of my precinct she was from the board of elections but didn’t introduce herself to anyone working there. While I was checking in the long line of voters she came up behind me and reached over my shoulder and touched a symbol on the poll pad which I later discovered sent the pad info to the internet/cloud. She repeated that on all pads. I had 30 people in front of me and didn’t have time to find out why she did that. She disappeared after that. We were swamped for 15 hrs straight. Could not reconcile the dominion machine I was assigned to at the end of the night because it’s printer said that the thermal printer overheated and to shut down the machine. After talking to BOE they said to just turn off machine so no printed tally was done. 3 hrs later, we got through most all of the process of closing out the polling place 2 disheveled looking guys showed up in a white unmarked van to take the ballot boxes from the voting machines. Not sure who took the memory sticks in the clip sealed pouches but I was assured they were securely transported. When I was told I was done, around 1230a I saw the a couple of the ballot boxes were on the curb outside of the polling place with nobody around",9E7EB47A8AEC41298C7EAAF94D6E7DA8.png,/pdf/9E7EB47A8AEC41298C7EAAF94D6E7DA8.png,1,NULL,NULL,8/11/2022 14:14,8/30/2023 14:35,3,1,0,NULL,NULL,1
